functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank,,,,
SmoothPoly,CPULinearSparse,276,2.095,2.85E+07,35.0365,8,7.16E-04,,1.6E-04,2.2E-04,7.2E-04,,,,,
SmoothPoly,CPULinearSparse,280,2.142,2.95E+07,33.8787,8,3.92E-04,,3.4E-05,2.5E-04,3.9E-04,,,,,
SmoothPoly,CPULinearSparse,284,2.161,3.54E+07,28.279,8,4.82E-04,,1.8E-04,2.6E-04,4.8E-04,,,,,
SmoothPoly,CPULinearSparse,288,2.329,3.74E+07,26.7658,8,3.41E-04,,3.4E-04,2.5E-04,3.2E-04,,,,,
SmoothPoly,CPULinearSparse,292,2.468,3.48E+07,28.7598,8,6.55E-04,,2.5E-04,2.2E-04,6.5E-04,,,,,
SmoothPoly,CPULinearSparse,296,2.552,3.54E+07,28.2193,8,3.63E-04,,3.1E-04,1.8E-04,3.6E-04,,,,,
SmoothPoly,CPULinearSparse,300,2.609,4.02E+07,24.8495,8,4.46E-04,,2.9E-04,1.5E-04,4.5E-04,,,,,
SmoothPoly,CPULinearSparse,304,2.782,4.34E+07,23.0319,8,2.93E-04,,2.3E-04,2.5E-04,2.9E-04,,,,,
SmoothPoly,CPULinearSparse,308,2.808,4.60E+07,21.7358,8,6.02E-04,,1.4E-04,3.4E-04,6.0E-04,,,,,
SmoothPoly,CPULinearSparse,312,2.884,4.19E+07,23.8465,8,3.36E-04,,3.0E-05,2.4E-04,3.4E-04,,,,,
SmoothPoly,CPULinearSparse,316,3.129,4.93E+07,20.2704,8,4.14E-04,,1.5E-04,1.6E-04,4.1E-04,,,,,
SmoothPoly,CPULinearSparse,320,3.01,4.53E+07,22.0665,8,2.92E-04,,2.9E-04,9.5E-05,2.7E-04,,,,,
SmoothPoly,CPULinearSparse,324,3.34,4.85E+07,20.6329,8,5.56E-04,,2.2E-04,4.8E-05,5.6E-04,,,,,
SmoothPoly,CPULinearSparse,328,3.397,5.48E+07,18.2499,8,3.13E-04,,2.6E-04,5.5E-05,3.1E-04,,,,,
SmoothPoly,CPULinearSparse,332,3.473,5.97E+07,16.7569,8,3.86E-04,,2.5E-04,9.0E-05,3.9E-04,,,,,
SmoothPoly,CPULinearSparse,336,3.545,6.08E+07,16.4419,8,2.50E-04,,1.9E-04,1.3E-04,2.5E-04,,,,,
SmoothPoly,CPULinearSparse,340,3.799,6.03E+07,16.5944,8,5.15E-04,,1.2E-04,1.6E-04,5.2E-04,,,,,
SmoothPoly,CPULinearSparse,344,3.791,6.34E+07,15.7615,8,2.92E-04,,2.6E-05,1.8E-04,2.9E-04,,,,,
SmoothPoly,CPULinearSparse,348,4.037,6.73E+07,14.858,8,3.61E-04,,1.3E-04,1.9E-04,3.6E-04,,,,,
SmoothPoly,CPULinearSparse,352,4.121,6.88E+07,14.5454,8,2.55E-04,,2.5E-04,1.8E-04,2.3E-04,,,,,
SmoothPoly,CPULinearSparse,356,4.294,7.25E+07,13.7941,8,4.81E-04,,1.9E-04,1.6E-04,4.8E-04,,,,,
SmoothPoly,CPULinearSparse,360,4.367,7.15E+07,13.9804,8,2.73E-04,,2.3E-04,1.3E-04,2.7E-04,,,,,
SmoothPoly,CPULinearSparse,364,4.608,7.52E+07,13.2916,8,3.38E-04,,2.1E-04,1.1E-04,3.4E-04,,,,,
SmoothPoly,CPULinearSparse,368,4.73,7.88E+07,12.6956,8,2.18E-04,,1.7E-04,1.9E-04,2.2E-04,,,,,
SmoothPoly,CPULinearSparse,372,4.834,7.53E+07,13.2729,8,4.49E-04,,1.0E-04,2.6E-04,4.5E-04,,,,,
SmoothPoly,CPULinearSparse,376,5.121,8.66E+07,11.5513,8,2.57E-04,,2.3E-05,1.9E-04,2.6E-04,,,,,
SmoothPoly,CPULinearSparse,380,5.186,9.21E+07,10.8601,8,3.18E-04,,1.2E-04,1.2E-04,3.2E-04,,,,,
SmoothPoly,CPULinearSparse,384,5.299,9.82E+07,10.1783,8,2.24E-04,,2.2E-04,7.2E-05,2.0E-04,,,,,
SmoothPoly,CPULinearSparse,388,5.409,9.13E+07,10.9586,8,4.20E-04,,1.7E-04,3.8E-05,4.2E-04,,,,,
SmoothPoly,CPULinearSparse,392,5.678,1.10E+08,9.10469,8,2.43E-04,,2.0E-04,4.3E-05,2.4E-04,,,,,
SmoothPoly,CPULinearSparse,396,5.763,9.70E+07,10.3086,8,2.99E-04,,1.9E-04,6.8E-05,3.0E-04,,,,,
SmoothPoly,CPULinearSparse,400,5.991,1.10E+08,9.11642,8,1.90E-04,,1.5E-04,9.8E-05,1.9E-04,,,,,
SmoothPoly,CPULinearSparse,404,6.202,1.14E+08,8.74897,8,3.96E-04,,9.2E-05,1.2E-04,4.0E-04,,,,,
SmoothPoly,CPULinearSparse,408,6.343,1.16E+08,8.61626,8,2.29E-04,,2.1E-05,1.4E-04,2.3E-04,,,,,
SmoothPoly,CPULinearSparse,412,6.429,1.16E+08,8.65183,8,2.82E-04,,1.0E-04,1.4E-04,2.8E-04,,,,,
SmoothPoly,CPULinearSparse,416,6.742,1.24E+08,8.07638,8,2.00E-04,,2.0E-04,1.4E-04,1.8E-04,,,,,
SmoothPoly,CPULinearSparse,420,6.965,1.30E+08,7.71772,8,3.73E-04,,1.5E-04,1.3E-04,3.7E-04,,,,,
SmoothPoly,CPULinearSparse,424,8.531,1.18E+08,8.45304,8,2.17E-04,,1.8E-04,1.0E-04,2.2E-04,,,,,
SmoothPoly,CPULinearSparse,428,7.538,1.24E+08,8.06554,8,2.67E-04,,1.7E-04,8.8E-05,2.7E-04,,,,,
SmoothPoly,CPULinearSparse,432,7.716,1.24E+08,8.04707,8,1.67E-04,,1.3E-04,1.5E-04,1.7E-04,,,,,
SmoothPoly,CPULinearSparse,436,7.967,1.30E+08,7.67775,8,3.52E-04,,8.2E-05,2.0E-04,3.5E-04,,,,,
SmoothPoly,CPULinearSparse,440,8.196,1.32E+08,7.55959,8,2.06E-04,,2.0E-05,1.5E-04,2.1E-04,,,,,
SmoothPoly,CPULinearSparse,444,8.36,1.37E+08,7.29161,8,2.53E-04,,9.4E-05,9.8E-05,2.5E-04,,,,,
SmoothPoly,CPULinearSparse,448,8.573,1.40E+08,7.12186,8,1.79E-04,,1.8E-04,5.7E-05,1.6E-04,,,,,
SmoothPoly,CPULinearSparse,452,8.775,1.47E+08,6.81037,8,3.33E-04,,1.3E-04,3.1E-05,3.3E-04,,,,,
SmoothPoly,CPULinearSparse,456,9.115,1.50E+08,6.68793,8,1.95E-04,,1.6E-04,3.4E-05,2.0E-04,,,,,
SmoothPoly,CPULinearSparse,460,9.257,1.54E+08,6.49209,8,2.40E-04,,1.5E-04,5.3E-05,2.4E-04,,,,,
SmoothPoly,CPULinearSparse,464,9.514,1.73E+08,5.77484,8,1.50E-04,,1.2E-04,7.8E-05,1.5E-04,,,,,
SmoothPoly,CPULinearSparse,468,9.744,1.64E+08,6.09074,8,3.15E-04,,7.4E-05,9.7E-05,3.2E-04,,,,,
SmoothPoly,CPULinearSparse,472,9.945,1.67E+08,5.99774,8,1.86E-04,,1.8E-05,1.1E-04,1.9E-04,,,,,
SmoothPoly,CPULinearSparse,476,10.275,1.74E+08,5.76241,8,2.29E-04,,8.5E-05,1.2E-04,2.3E-04,,,,,
SmoothPoly,CPULinearSparse,480,10.471,1.76E+08,5.68116,8,1.62E-04,,1.6E-04,1.1E-04,1.4E-04,,,,,
SmoothPoly,CPULinearSparse,484,10.842,1.85E+08,5.40996,8,2.99E-04,,1.2E-04,1.0E-04,3.0E-04,,,,,
SmoothPoly,CPULinearSparse,488,11.014,1.85E+08,5.40263,8,1.77E-04,,1.4E-04,8.4E-05,1.8E-04,,,,,
SmoothPoly,CPULinearSparse,492,11.384,1.90E+08,5.26438,8,2.19E-04,,1.4E-04,7.2E-05,2.2E-04,,,,,
SmoothPoly,CPULinearSparse,496,187.832,2.06E+08,4.84874,8,1.35E-04,,1.1E-04,1.2E-04,1.4E-04,,,,,
SmoothPoly,CPULinearSparse,500,187.726,2.61E+08,3.82711,8,2.85E-04,,6.7E-05,1.7E-04,2.8E-04,,,,,
SmoothPoly,CPULinearSparse,504,196.03,2.79E+08,3.58161,8,1.69E-04,,1.7E-05,1.2E-04,1.7E-04,,,,,
SmoothPoly,CPULinearSparse,508,198.224,2.23E+08,4.49214,8,2.08E-04,,7.8E-05,8.0E-05,2.1E-04,,,,,
SmoothPoly,CPULinearSparse,512,215.105,2.30E+08,4.33972,8,1.48E-04,,1.5E-04,4.7E-05,1.3E-04,,,,,
SmoothPoly,CPULinearSparse,516,210.813,3.76E+08,2.66126,8,2.71E-04,,1.1E-04,2.6E-05,2.7E-04,,,,,
SmoothPoly,CPULinearQuad,12,0,2.73E+08,3.65947,4,4.71E-02,,4.4E-02,3.1E-02,4.7E-02,,,,,
SmoothPoly,CPULinearQuad,16,0,6.28E+08,1.59164,4,4.19E-02,,2.4E-02,2.3E-02,4.2E-02,,,,,
SmoothPoly,CPULinearQuad,20,0,1.13E+09,0.888609,4,4.92E-02,,1.1E-02,1.8E-02,4.9E-02,,,,,
SmoothPoly,CPULinearQuad,24,0,1.75E+09,0.571293,4,1.42E-02,,3.7E-03,1.4E-02,1.1E-02,,,,,
SmoothPoly,CPULinearQuad,28,0,2.59E+09,0.386529,4,1.23E-02,,3.2E-03,1.2E-02,1.2E-02,,,,,
SmoothPoly,CPULinearQuad,32,0,3.46E+09,0.288678,4,1.27E-02,,7.7E-03,9.2E-03,1.3E-02,,,,,
SmoothPoly,CPULinearQuad,36,0,4.70E+09,0.212989,4,1.85E-02,,5.7E-03,6.9E-03,1.8E-02,,,,,
SmoothPoly,CPULinearQuad,40,0,6.22E+09,0.160789,4,6.25E-03,,6.3E-03,4.8E-03,5.0E-03,,,,,
SmoothPoly,CPULinearQuad,44,0,8.00E+09,0.124982,4,6.55E-03,,5.3E-03,2.3E-03,6.5E-03,,,,,
SmoothPoly,CPULinearQuad,48,0,9.27E+09,0.107904,4,6.33E-03,,3.7E-03,3.2E-03,6.3E-03,,,,,
SmoothPoly,CPULinearQuad,52,0,1.19E+10,0.0840246,4,1.00E-02,,2.0E-03,4.2E-03,1.0E-02,,,,,
SmoothPoly,CPULinearQuad,56,0,1.46E+10,0.0685145,4,3.41E-03,,6.1E-04,2.8E-03,3.4E-03,,,,,
SmoothPoly,CPULinearQuad,60,0,1.68E+10,0.059602,4,4.35E-03,,1.4E-03,1.8E-03,4.3E-03,,,,,
SmoothPoly,CPULinearQuad,64,0,1.95E+10,0.0513413,4,3.78E-03,,2.9E-03,1.1E-03,3.8E-03,,,,,
SmoothPoly,CPULinearQuad,68,0,2.40E+10,0.0417489,4,6.47E-03,,2.3E-03,5.1E-04,6.5E-03,,,,,
SmoothPoly,CPULinearQuad,72,0,2.62E+10,0.038168,4,2.55E-03,,2.5E-03,7.0E-04,2.5E-03,,,,,
SmoothPoly,CPULinearQuad,76,0,3.05E+10,0.0327616,4,3.11E-03,,2.3E-03,1.1E-03,3.1E-03,,,,,
SmoothPoly,CPULinearQuad,80,0,3.54E+10,0.0282633,4,2.59E-03,,1.7E-03,1.4E-03,2.6E-03,,,,,
SmoothPoly,CPULinearQuad,84,0,4.01E+10,0.024933,4,4.66E-03,,9.7E-04,1.5E-03,4.7E-03,,,,,
SmoothPoly,CPULinearQuad,88,0,4.41E+10,0.0226885,4,1.93E-03,,2.3E-04,1.6E-03,1.9E-03,,,,,
SmoothPoly,CPULinearQuad,92,0,4.86E+10,0.0205789,4,2.35E-03,,8.0E-04,1.6E-03,2.4E-03,,,,,
SmoothPoly,CPULinearQuad,96,0,5.56E+10,0.0179971,4,1.90E-03,,1.6E-03,1.5E-03,1.9E-03,,,,,
SmoothPoly,CPULinearQuad,100,0,6.12E+10,0.0163517,4,3.53E-03,,1.2E-03,1.3E-03,3.5E-03,,,,,
SmoothPoly,CPULinearQuad,104,0,6.94E+10,0.0144123,4,1.57E-03,,1.5E-03,9.3E-04,1.6E-03,,,,,
SmoothPoly,CPULinearQuad,108,0,7.25E+10,0.0137847,4,2.10E-03,,1.3E-03,6.6E-04,2.1E-03,,,,,
SmoothPoly,CPULinearQuad,112,0,8.21E+10,0.0121789,4,1.47E-03,,1.0E-03,1.0E-03,1.5E-03,,,,,
SmoothPoly,CPULinearQuad,116,0,8.86E+10,0.0112919,4,2.79E-03,,6.0E-04,1.4E-03,2.8E-03,,,,,
SmoothPoly,CPULinearQuad,120,0,9.72E+10,0.0102879,4,1.29E-03,,1.2E-04,9.4E-04,1.3E-03,,,,,
SmoothPoly,CPUBicubicQuad,12,0,1.61E+09,0.62039,4,1.43E-02,,4.9E-03,5.6E-03,1.4E-02,,,,,
SmoothPoly,CPUBicubicQuad,16,0,2.52E+09,0.397464,4,8.06E-03,,8.1E-03,3.3E-03,7.8E-03,,,,,
SmoothPoly,CPUBicubicQuad,20,0,3.31E+09,0.302186,4,1.94E-02,,1.9E-02,4.4E-03,5.5E-03,,,,,
SmoothPoly,CPUBicubicQuad,24,0,4.32E+09,0.231688,4,5.95E-02,,6.0E-02,1.1E-02,1.2E-02,,,,,
SmoothPoly,CPUBicubicQuad,28,0,5.26E+09,0.189996,4,1.21E-01,,1.2E-01,1.7E-02,2.1E-02,,,,,
SmoothPoly,CPUBicubicQuad,32,0,6.67E+09,0.149983,4,2.53E-01,,2.5E-01,2.9E-02,4.0E-02,,,,,
SmoothPoly,CPUBicubicQuad,36,0,9.42E+09,0.106121,4,1.05E-01,,1.0E-01,3.6E-02,4.9E-02,,,,,
SmoothPoly,CPUBicubicQuad,40,0,1.37E+10,0.0730158,4,2.02E-01,,2.0E-01,4.8E-02,8.8E-02,,,,,
SmoothPoly,CPUBicubicQuad,44,0,1.88E+10,0.0532071,4,6.67E-01,,6.7E-01,1.4E-01,2.0E-01,,,,,
SmoothPoly,CPUBicubicQuad,48,0,2.80E+10,0.0357455,4,5.99E-01,,6.0E-01,1.5E-01,2.5E-01,,,,,
SmoothPoly,CPUBicubicQuad,52,0,3.76E+10,0.0266254,4,9.85E-01,,9.8E-01,1.9E-01,2.4E-01,,,,,
SmoothPoly,CPUBicubicQuad,56,0,4.65E+10,0.0215031,4,1.49E+00,,1.5E+00,2.5E-01,3.4E-01,,,,,
SmoothPoly,CPUBicubicQuad,60,0,5.79E+10,0.0172795,4,1.50E+00,,1.5E+00,3.0E-01,3.8E-01,,,,,
SmoothPoly,CPUBicubicQuad,64,0,7.01E+10,0.0142616,4,1.73E+00,,1.7E+00,3.4E-01,4.3E-01,,,,,
SmoothPoly,CPUBicubicQuad,68,0,8.95E+10,0.0111759,4,1.56E+00,,1.6E+00,3.8E-01,5.1E-01,,,,,
SmoothPoly,CPUBicubicQuad,72,0,1.03E+11,0.00974784,4,3.11E+00,,3.1E+00,8.1E-01,9.1E-01,,,,,
SmoothPoly,CPUBicubicSparse,12,0.007,37866,26408.9,4,1.68E-02,,6.5E-03,7.7E-03,1.7E-02,,,,,
SmoothPoly,CPUBicubicSparse,16,0.011,62976,15879.1,4,5.13E-02,,4.2E-02,2.5E-02,5.1E-02,,,,,
SmoothPoly,CPUBicubicSparse,20,0.059,108745,9195.83,4,1.33E-01,,1.3E-01,7.8E-02,1.3E-01,,,,,
SmoothPoly,CPUBicubicSparse,24,0.036,188030,5318.3,4,4.21E-01,,2.2E-01,1.8E-01,4.2E-01,,,,,
SmoothPoly,CPUBicubicSparse,28,0.067,270190,3701.1,4,1.27E+00,,6.3E-01,4.0E-01,1.3E+00,,,,,
SmoothPoly,CPUBicubicSparse,32,0.048,406128,2462.28,4,2.27E+00,,7.9E-01,1.4E+00,2.3E+00,,,,,
SmoothPoly,CPUBicubicSparse,36,0.058,563785,1773.73,4,3.01E+00,,2.0E+00,1.5E+00,3.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,40,0.079,772222,1294.96,4,5.39E+00,,2.4E+00,2.0E+00,5.4E+00,,,,,
SmoothPoly,CPUBicubicSparse,44,0.096,1.08E+06,923.144,4,7.37E+00,,4.5E+00,3.0E+00,7.4E+00,,,,,
SmoothPoly,CPUBicubicSparse,48,0.129,1.41E+06,711.164,4,1.20E+01,,1.2E+01,6.5E+00,1.0E+01,,,,,
SmoothPoly,CPUBicubicSparse,52,0.131,1.75E+06,572.208,4,1.66E+01,,7.2E+00,7.7E+00,1.7E+01,,,,,
SmoothPoly,CPUBicubicSparse,56,0.172,1.85E+06,539.13,4,2.83E+01,,1.3E+01,7.0E+00,2.8E+01,,,,,
SmoothPoly,CPUBicubicSparse,60,0.204,2.53E+06,395.497,4,3.94E+01,,1.2E+01,1.4E+01,3.9E+01,,,,,
SmoothPoly,CPUBicubicSparse,64,0.216,3.11E+06,321.673,4,4.80E+01,,2.3E+01,1.5E+01,4.8E+01,,,,,
SmoothPoly,CPUBicubicSparse,68,0.29,3.86E+06,258.998,4,4.57E+01,,2.4E+01,1.6E+01,4.6E+01,,,,,
SmoothPoly,CPUBicubicSparse,72,0.251,4.13E+06,242.257,4,6.96E+01,,3.7E+01,2.4E+01,7.0E+01,,,,,
SmoothPoly,CPUBicubicSparse,76,0.33,5.71E+06,175.16,4,8.77E+01,,3.6E+01,4.0E+01,8.8E+01,,,,,
SmoothPoly,CPUBicubicSparse,80,0.346,6.52E+06,153.411,4,1.09E+02,,7.3E+01,4.9E+01,1.1E+02,,,,,
SmoothPoly,CPUBicubicSparse,84,0.405,7.33E+06,136.48,4,1.74E+02,,1.3E+02,8.3E+01,1.7E+02,,,,,
SmoothPoly,CPUBicubicSparse,88,0.435,8.26E+06,121.033,4,6.61E+02,,3.4E+02,2.4E+02,6.6E+02,,,,,
SmoothPoly,CPUBicubicSparse,92,0.437,9.26E+06,107.966,4,2.94E+02,,2.5E+02,1.8E+02,2.9E+02,,,,,
SmoothPoly,CPUBicubicSparse,96,0.507,1.69E+07,59.0469,4,1.49E+03,,1.4E+03,9.1E+02,1.5E+03,,,,,
SmoothPoly,CPUBicubicSparse,100,0.575,1.24E+07,80.8794,4,3.46E+03,,2.9E+03,1.2E+03,3.5E+03,,,,,
SmoothPoly,CPUBicubicSparse,104,0.694,1.41E+07,70.7518,4,8.41E+02,,5.3E+02,3.8E+02,8.4E+02,,,,,
SmoothPoly,CPUBicubicSparse,108,0.685,1.57E+07,63.8242,4,1.49E+03,,8.9E+02,3.4E+02,1.5E+03,,,,,
SmoothPoly,CPUBicubicSparse,112,0.722,1.55E+07,64.7018,4,2.56E+03,,2.1E+03,9.4E+02,2.6E+03,,,,,
SmoothPoly,CPUBicubicSparse,116,0.87,1.91E+07,52.3559,4,1.65E+03,,6.3E+02,5.2E+02,1.6E+03,,,,,
SmoothPoly,CPUBicubicSparse,120,0.892,2.94E+07,34.062,4,2.46E+03,,8.5E+02,8.3E+02,2.5E+03,,,,,
SmoothPoly,CPUBicubicSparse,124,0.981,2.36E+07,42.3907,4,7.63E+03,,3.2E+03,1.7E+03,7.6E+03,,,,,
SmoothPoly,CPUBicubicSparse,128,1.112,2.29E+07,43.6986,4,3.25E+03,,2.3E+03,2.4E+03,3.3E+03,,,,,
SmoothPoly,CPUBicubicSparse,132,1.207,2.82E+07,35.4453,4,8.03E+02,,8.0E+02,6.3E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,136,1.298,2.83E+07,35.2904,4,1.07E+04,,2.7E+03,1.0E+04,1.1E+04,,,,,
SmoothPoly,CPUBicubicSparse,140,1.419,3.04E+07,32.8664,4,7.34E+03,,4.3E+03,2.3E+03,7.3E+03,,,,,
SmoothPoly,CPUBicubicSparse,144,1.569,3.35E+07,29.8281,4,4.55E+03,,4.5E+03,1.0E+03,2.8E+03,,,,,
SmoothPoly,CPUBicubicSparse,148,1.648,3.52E+07,28.4288,4,2.37E+03,,1.5E+03,8.9E+02,2.4E+03,,,,,
SmoothPoly,CPUBicubicSparse,152,1.85,3.94E+07,25.3987,4,7.83E+03,,4.1E+03,3.3E+03,7.8E+03,,,,,
SmoothPoly,CPUBicubicSparse,156,1.991,4.51E+07,22.1847,4,4.93E+03,,2.6E+03,2.6E+03,4.9E+03,,,,,
SmoothPoly,CPUBicubicSparse,160,2.159,4.54E+07,22.0447,4,5.60E+03,,3.7E+03,2.1E+03,5.6E+03,,,,,
SmoothPoly,CPUBicubicSparse,164,2.191,4.78E+07,20.8987,4,2.76E+04,,5.6E+03,4.4E+03,2.8E+04,,,,,
SmoothPoly,CPUBicubicSparse,168,2.522,5.36E+07,18.6538,4,1.40E+04,,3.8E+03,6.3E+03,1.4E+04,,,,,
SmoothPoly,CPUBicubicSparse,172,2.707,6.37E+07,15.6973,4,1.67E+04,,6.2E+03,5.7E+03,1.7E+04,,,,,
SmoothPoly,CPUBicubicSparse,176,2.731,6.02E+07,16.5998,4,5.33E+03,,3.2E+03,2.9E+03,5.3E+03,,,,,
SmoothPoly,CPUBicubicSparse,180,3.073,6.70E+07,14.9223,4,1.60E+04,,3.4E+03,1.2E+04,1.6E+04,,,,,
SmoothPoly,CPUBicubicSparse,184,3.212,7.12E+07,14.0422,4,6.98E+03,,7.0E+03,2.1E+03,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,188,3.365,7.57E+07,13.207,4,1.69E+04,,4.1E+03,1.0E+04,1.7E+04,,,,,
SmoothPoly,CPUBicubicSparse,192,3.574,8.20E+07,12.2004,4,4.87E+03,,2.9E+03,4.9E+03,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,196,3.927,1.01E+08,9.88849,4,5.61E+03,,5.6E+03,9.0E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,200,4.472,9.13E+07,10.952,4,2.05E+04,,6.0E+03,2.0E+04,1.9E+04,,,,,
SmoothPoly,CPUBicubicSparse,204,4.331,9.58E+07,10.4383,4,1.20E+04,,5.8E+03,8.0E+03,1.2E+04,,,,,
SmoothPoly,CPUBicubicSparse,208,5.044,1.02E+08,9.76411,4,2.75E+03,,2.8E+03,1.9E+03,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,212,4.877,1.11E+08,9.00054,4,1.40E+04,,4.3E+03,9.5E+03,1.4E+04,,,,,
SmoothPoly,CPUBicubicSparse,216,5.113,1.12E+08,8.91884,4,3.54E+04,,6.1E+03,3.5E+04,2.2E+04,,,,,
SmoothPoly,CPUBicubicSparse,220,5.428,1.15E+08,8.70064,4,7.72E+04,,3.4E+03,2.2E+04,7.7E+04,,,,,
SmoothPoly,CPUBicubicSparse,224,6.378,1.24E+08,8.0418,4,4.75E+03,,4.8E+03,9.4E+00,1.5E+01,,,,,
SmoothPoly,CPUBicubicSparse,228,6.252,1.29E+08,7.77962,4,9.21E+03,,9.2E+03,1.7E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,232,6.381,1.36E+08,7.35775,4,4.95E+03,,3.4E+03,5.0E+03,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,236,6.879,1.46E+08,6.86589,4,2.74E+03,,2.7E+03,0.0E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,240,7.952,1.49E+08,6.69709,4,1.17E+04,,2.1E+03,2.7E+03,1.2E+04,,,,,
SmoothPoly,CPUBicubicSparse,244,7.492,1.56E+08,6.41305,4,2.53E+02,,2.5E+02,1.5E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,248,7.918,1.64E+08,6.09088,4,4.56E+03,,4.6E+03,1.7E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,252,8.353,1.76E+08,5.68754,4,9.01E+02,,9.0E+02,3.0E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,256,8.855,1.82E+08,5.49752,4,1.07E+02,,1.1E+02,2.2E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,260,9.426,1.93E+08,5.16957,4,2.29E+03,,2.3E+03,1.2E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,264,9.899,1.99E+08,5.02254,4,1.52E+02,,1.5E+02,1.6E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,268,10.198,2.11E+08,4.74178,4,1.80E+04,,8.7E+03,1.1E+04,1.8E+04,,,,,
SmoothPoly,CPUBicubicSparse,272,10.623,2.16E+08,4.63421,4,3.08E+03,,3.1E+03,2.3E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,276,11.225,2.32E+08,4.31595,4,2.36E+02,,2.4E+02,5.9E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,280,11.733,2.41E+08,4.15184,4,3.13E+03,,3.1E+03,1.0E+03,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,284,12.202,2.50E+08,3.9968,4,3.43E+03,,3.4E+03,3.1E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,288,12.643,2.62E+08,3.82171,4,9.07E+02,,8.7E+02,9.1E+02,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,292,13.356,2.73E+08,3.6659,4,6.92E+02,,6.9E+02,4.9E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,296,13.768,2.85E+08,3.51271,4,1.19E+02,,1.2E+02,8.1E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,300,14.316,2.95E+08,3.39161,4,8.28E+01,,8.3E+01,6.6E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,304,15.061,3.08E+08,3.24513,4,9.98E+01,,1.0E+02,7.0E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,308,15.573,3.19E+08,3.1386,4,1.42E+02,,1.4E+02,0.0E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,312,16.203,3.35E+08,2.98351,4,2.12E+02,,2.1E+02,0.0E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,316,16.642,3.43E+08,2.91477,4,1.21E+03,,1.2E+03,1.0E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,320,17.27,3.47E+08,2.87813,4,3.21E+02,,3.2E+02,2.8E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,324,17.935,3.68E+08,2.7143,4,5.54E+02,,5.5E+02,1.1E+01,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,328,19.051,3.83E+08,2.61402,4,2.83E+02,,2.8E+02,9.2E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,332,19.477,3.95E+08,2.52879,4,1.06E+02,,1.1E+02,8.4E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,336,267.357,4.12E+08,2.42506,4,7.61E+02,,7.6E+02,0.0E+00,0.0E+00,,,,,
SmoothPoly,CPUBicubicSparse,340,275.657,4.39E+08,2.28033,4,8.81E+01,,8.8E+01,0.0E+00,0.0E+00,,,,,
SmoothPoly,CPUDCTPadded,12,0.028,46257,21618.3,4,3.87E-02,,2.6E-02,1.4E-02,3.9E-02,,,,,
SmoothPoly,CPUDCTPadded,16,0.013,61550,16247,4,2.69E-02,,2.1E-02,8.8E-03,2.7E-02,,,,,
SmoothPoly,CPUDCTPadded,20,0.042,120527,8296.9,4,1.64E-02,,1.6E-02,6.1E-03,1.4E-02,,,,,
SmoothPoly,CPUDCTPadded,24,0.045,176921,5652.24,4,1.25E-02,,1.3E-02,4.3E-03,8.7E-03,,,,,
SmoothPoly,CPUDCTPadded,28,0.027,240910,4150.93,4,1.02E-02,,9.2E-03,3.2E-03,1.0E-02,,,,,
SmoothPoly,CPUDCTPadded,32,0.018,275979,3623.46,4,8.80E-03,,6.5E-03,2.3E-03,8.8E-03,,,,,
SmoothPoly,CPUDCTPadded,36,0.066,385794,2592.06,4,5.61E-03,,4.3E-03,1.7E-03,5.6E-03,,,,,
